rating,"review text"
5,Вкусно!!!!
5,Вкусно!!!❤️
5,"Вкусно, банка целая"
5,"Вкусно, консистенция хорошая.Все пришло целым и хорошо упакованным.Буду брать теперь в большем объеме.Спасибо производителю.
Купила отдельно сироп топинамбура и довожу до нужной мне сладости)"
5,"Вкусно, лукум свежий, скорее всего куплю ещё"
5,"Вкусно, много. Пришла хорошо упакованная, без сахара!"
5,"Вкусно, натурально, рекомендую!!! Буду покупать еще."
5,"Вкусно, ни чуть не приторно как многие писали. Вкус какой-то из детства, как шоколадный плавленный сырок. С чаем заходит на ура!)"
5,"Вкусно, но в этот раз как будто меньше жидкости в джеме. Прошлый брала осенью."
5,"Вкусно, но добалять надо куда-то."
5,"Вкусно, но дорого для такого маленького объёма. Срок годности 9 месяцев, дата изготовления 07.10.2020. За 250 рублей больше брать не буду, максимум цена такой банки 150 р."
5,"Вкусно, но маловато."
5,"Вкусно, но мало😁"
5,"Вкусно, но после вскрытия срок хранения 3 дня. Это хорошо конечно, что нет концерваторов, но... Вся коробка срок годности до 9 апреля. Но в принципе акция есть акция."
5,"Вкусно, очень прост в приготовлении"
5,"Вкусно, полезно и без вреда для фигуры. Намазала овсяноблин - прелесть. Расход не большой."
5,"Вкусно, понравилось очень"
5,"Вкусно, похоже на шоколадный плавленный сыр."
5,"Вкусно, пришлось с детками делиться.😅"
5,"Вкусно, сахар не поднялся."
5,"Вкусно, сладкое без сахара. Дочка нужна."
5,"Вкусно, срок годности не истёк"
5,"Вкусно,нежный запах розы,ещё закажу"
5,"Вкусно,но не сказала бы, что это шоколад. Шоколадный десерт....🤷‍♀️.Легко режется ножом. (Какао масла, видимо, совсем мало, что не плохо...ниже калорийность).Довольно сладкий."
5,"Вкусно,ням ням🤤"
5,Вкусно. Беру не первый раз
5,Вкусно. Буду заказывать ещё. К тому же здесь дешевле. 
5,"Вкусно. Для меня кисленько, люблю по слаще. Натуральные ягоды."
5,Вкусно. Добавляю в йогурт👍
5,Вкусно. Но мало. В целом от продуктов азовской фабрики отличий нет. Хотя я не профессиональный дегустатор)
5,Вкусно. Но не закажу больше
5,Вкусно. Очень. Состав тоже хороший.
5,Вкусно. Пришло целое. Спасибо
5,"Вкусно. Пробовала с хлебцами, заменяет шоколад на отлично"
5,Вкусно. Советую к покупке
5,Вкусно.. Заказал не в первый раз...
5,Вкусно.Понравилось.
5,Вкусно.Спасибо😊
5,"Вкусное ,100% кокосовое молоко "
5,"Вкусное 100,проц натуральное молоко без вредных добавок,чтобы быстро не пропадало,перелваю в стекл стерилизованную банку,и неделю стоит не прокисает"
5,Вкусное Спасибо ☺️ 
5,Вкусное густре молоко 
5,"Вкусное и жирное, много сливок. Понравилось "
5,Вкусное и однородное!!
5,Вкусное и полезное масло! Запах очень лёгкий и приятный. Добавляю во все салаты. Рекомендую!
5,Вкусное кокосовое молоко. Каких то дополнительных привкусов не ощущается. 5 звёзд)
5,Вкусное маслице!
5,Вкусное масло и свежее 
5,"Вкусное масло, закончится куплю опять"
5,Вкусное масло. Пришло в целости и сохранности в картонной коробке. Продавца рекомендую.
5,Вкусное масло.
5,Вкусное молоко без добавок👍👍 единственный минус - нужно хорошо перемешать
5,Вкусное молоко с натуральным составом!
5,Вкусное молоко с хорошим составом ! 
5,"Вкусное молоко! Пью цикорий с ним. В холодильнике расслаивается со временем, но сливки потом тоже хорошо идут в напитки 😊"
5,Вкусное молоко!!!
5,Вкусное молоко
5,Вкусное молоко
5,Вкусное молоко
5,Вкусное молоко
5,Вкусное молоко)
5,"Вкусное молоко, без всяких добавок"
5,"Вкусное молоко, без добавок. Только не очень хорошо взбивается пена, но главное, что без консервантов, это важнее)"
5,"Вкусное молоко, добавляю в кофе. Упаковано хорошо, ничего не помялось"
5,"Вкусное молоко, запаковано отлично ! "
5,"Вкусное молоко, нет синтетического привкуса"
5,"Вкусное молоко, отличная альтернатива коровьему."
5,"Вкусное молоко, постоянно беру, рекомендую "
5,"Вкусное молоко, постоянно заказываю. Но раньше в холодильнике оно застывало, а партия от 20.04.20 сохраняет жидкую консистенцию при низких температурах. И вкус не такой как раньше. Очень странно"
5,"Вкусное молоко, стала брать вместо другого, в который стали добавлять консервант. Это без консервантов."
5,"Вкусное молоко, хороший состав. Доставлено вовремя. Упаковано было в картонную коробочку, что очень радует, ведь обычно все купленные товары упаковывают в кучу полиэтилена."
5,Вкусное молоко. В  холодильнике застывает. Для кофе нужно нагреть и взбить в пенку.
5,"Вкусное молоко. Использую для приготовления азиатских блюд. Не сворачивается. Сроки хорошие.
Рекомендую."
5,"Вкусное молоко. Отлично собирать с него кокосовые сливки. Жаль, что так подорожало"
5,Вкусное молочко! Обожаю его!
5,"Вкусное молочко, для том ям само то"
5,Вкусное натуральное молоко
5,"Вкусное натуральное молоко, без вредных добавок. Рекомендую, после него никакое другое пить не захочется."
5,Вкусное нежирное молоко
5,"Вкусное очень),и в выпечке здорово)"
5,Вкусное сочетание арахиса и темного шоколада в красивой баночке. Паста очень понравилась детям - покупаю вместо .....ну сами знаете чего;)
5,"Вкусное эконаиуральное молоко,но в последний раз почему то пришло очень жидкое"
5,Вкусное!👍🏻спасибо!
5,"Вкусное, довольна"
5,"Вкусное, жалко маленький объём , но сейчас жара - немного оставшегося кажется прокисло, но сама виновата - так приятное"
5,"Вкусное, жирное! Буду брать ещё"
5,"Вкусное, ничего, что я выпила его на пятые сутки после открытия ? "
5,"Вкусное, полезное и натуральное безумие. Не успела попробовать, как муж слопал всю банку. В следующий раз буду заказывать больше!"
5,"Вкусное, сахара в меру, закажу ещё"
5,"Вкусное, сочное мясо. Спасибо🤝"
5,"Вкусное,густое,после холодильника,как сметана. Использую,как молоко в чай и как кокосовое масло на хлеб. Сверху в упаковке собирается масло, тоненькой ложечкой собираю и мажу на хлеб. Когда молоко кончается,разрезаю упаковку,а там на стенках остаётся толстый слой кокосового масла. Намазываю на лепешки,на хлеб. Очень вкусно! 
 
 "
5,"Вкусное,жирное,полезное,но дорого"
5,"Вкусное,ничего не сворачивалось
Понравилось"
5,Вкусное. Дочке понравилось
5,"Вкусное. Масло только сверху плавает, надо хорошо взбалтывать."
5,"Вкуснооооо, очень))) прям смородинка. Добавила сегодня в творог - вкуснятина)))"
5,Вкуснота невероятная)))
5,Вкуснота..Спасибо. Рекомендую
5,"Вкуснотища ! Наконец то я попробовала вообще молоко ) брала для десертов и для начинок корпусных конфет  ) я просто в восторге ! Лучше чем арой однозначно ! Да необходимо молоко прогреть и не будет кусочков , но на вкус потрясающе ! Беру у данного производителя уже год кокосовую и шоколадную продукцию !  "
5,"Вкуснотища! Мёд и орехи свежие! Упаковано очень основательно, банка не повреждена. Рекомендую продукцию производителя, я теперь хочу и другие орешки и мёд попробовать"
5,Вкуснотища! Особенно с творогом на завтрак.. Пальчики оближешь!
5,Вкуснотища
5,Вкусно👍👍👍👍
5,"Вкусно🔥🔥🔥Соглашусь с предыдущим отзывом-как плавленый шоколадный сырок.Кто любит горький шоколад,рекомендую на все 100%"
5,Вкусные  конфеты
5,Вкусные . Заказываем уже в 4 раз 
5,"Вкусные . Но, купила за 124р, а сегодня в магните их увидела за 80р по Акции "
5,"Вкусные карамельки, к чаю самое то."
5,"Вкусные карамельки, но сладковаты, долго рассасываются, лично мне одной конфеты хватило минут на 20 точно."
5,"Вкусные карамельки, с молочным вкусом. "
5,"Вкусные кокосовые чипсы. 
Для меня самое главное, что без сахара.
Крупные кокосовые слайсы .
Покупаю данную фирму постоянно."
5,Вкусные конфетки
5,"Вкусные конфеты, ребёнок в восторге.Но есть одно НО!цена на вайлдберриз завышена, в розничном магазине на 40 рублей дешевле.Очень разочарована, что переплатила не маленькую сумму, так как заказывала несколько видов конфет."
5,Вкусные понравились)) Спасибо!
5,"Вкусные чипсики, понравились!"
5,"Вкусные чипсы, без лишних добавок "
5,Вкусные) конфеты
5,"Вкусные, сладенькие, нежные."
5,"Вкусные, советую"
5,"Вкусные,но очень очень сладкие."
5,"Вкусные,свежие!"
5,Вкусные. Удобная упаковка.
5,Вкусные.только доставка была оооочень долгая.
5,"Вкусный  , хороший шоколад  спасибо"
5,"Вкусный , залил кипяточком и готово !  Детям понравился , да и на работу то что нужно ."
5,Вкусный без химического привкуса
5,"Вкусный густой протеин, но сладковат для меня"
5,"Вкусный десерт , обожаю продукты этого производителя, много чего уже попробовала и пока всем довольна ) "
5,"Вкусный десерт, рекомендую!"
5,Вкусный джем
5,Вкусный джем.
5,Вкусный для пса с чувств.пишеварением.
5,"Вкусный и свежий. Вкус розы очень яркий . С несладким зеленым чаем просто наслаждение . 
В упаковке было 12 весьма не маленьких  кусочков .
Сама упаковка очень презентабельна и приподнести в подарок не стыдно.
Буду брать еще ."
5,Вкусный и свежий.
5,Вкусный кисель! Понравился всем! Купили по акции за 352! За эту цену просто подарок!
5,Вкусный кисель
5,Вкусный кисель
5,Вкусный кисель
5,"Вкусный кисель, буду покупать и пробовать другие вкусы и рекомендую к покупке!"
5,"Вкусный кисель, пришёл быстро и хорошо упаковано!!!!"
5,"Вкусный кисель, хотелось бы побольше кислинки, но все равно отличный."
5,"Вкусный кисель,беру не один раз."
5,"Вкусный коктейль , вкус мороженого ! Очень понравился .Большая банка .Дата изготовления июль 2020 .Рекомендую !"
5,"Вкусный коктейль.  Закидываю в блендер мороженку, добавляю сироп, еще какие-нибудь ништячки и вуаля!"
5,Вкусный коктейль.
5,"Вкусный конфитюр !
И главное мало калорий !"
5,"Вкусный конфитюр с кислинкой как я и люблю. Упаковка на высшем уровне👍. Покупаю себе и ребенку нам сладкое (сахар) нельзя, а сладенького хочется и  эта продукция нас спасает. Спасибо, производителю за низкокалорийную продукцию без сахара."
5,Вкусный конфитюр!
5,Вкусный конфитюр
5,"Вкусный конфитюр, очень рекомендую!"
5,"Вкусный конфитюр, пошёл на ура, очень сладкий"
5,Вкусный конфитюр. Понравился всей семье.
5,Вкусный кофе 
5,Вкусный кофе 
5,Вкусный кофе и очень приятный аромат апельсина
5,Вкусный кофе
5,Вкусный кофе. Приятный аромат
5,"Вкусный лукум, достаточно сладкий, вкус и аромат розы действительно присутствует и хорошо ощущается, в коробке несколько КУСКОВ, а не кусочков как тут называют))) возьму ещё как появится в наличии"
5,Вкусный мёд
5,Вкусный очень 
5,Вкусный очень! Кисленький
5,"Вкусный рахат- лукум, не приторный, спасибо"
5,"Вкусный сахарозаменитель, без противного привкуса. 2 упаковки заменяют ~10,5 кг сахара"
5,Вкусный сахар👍
5,Вкусный сироп. Для кофе отлично. Доставка быстрая. Упакован был очень хорошо. Спасибо.
5,"Вкусный сироп. Зная этого производителя купил сразу литр, не жалею"
5,"Вкусный урбеч, лучше чем из серебристого семяни льна, в меру густой, привкусом ореха, с мёдом замечательно, буду заказывать ещё."
5,Вкусный урбеч. Рекомендую.
5,Вкусный чай! 😋
5,"Вкусный чай, листья можно заварить дважды. Вкус станет только ярче👏👍люблю улун за нежный аромат🫖"
5,Вкусный чай. Благодарю.
5,Вкусный шоколад
5,"Вкусный шоколад, жаль, действительно, очень мало) в меру сладкий, не жёсткий, мне понравился"
5,"Вкусный шоколад, не приторный."
5,"Вкусный шоколадный пудинг, кто не любит какао - не советую сильно чувствуется"
5,Вкусный! Ну очень мало....
5,"Вкусный! Очень понравился! Год назад выписывала с грейпфрутом, был испорченный, представитель бренда мне предложили выслать бесплатно любой конфитюр, прислали киви, тоже очень вкусный! Для ПП замечательно просто!"
5,"Вкусный! Понравился, съели за 2 дня 🙈"
5,Вкусный!!!!
5,"Вкусный, 
Соответствует описанию!"
5,"Вкусный, ароматный сироп, для любителей корицы и пряностей. Как в кофейнях😍"
5,"Вкусный, ароматный"
5,"Вкусный, ароматный, в меру сладкий кисель "
5,"Вкусный, без добавок это самое главное. Все 0.33 если до конца выжимать.) большое предпочтение, если будет 1л 😍"
5,"Вкусный, без консервантов👍 хорошо упакован. Ничего не протекает. Хочется 1 л. И немного не хватает молока. ("
5,"Вкусный, буду брать ещё"
5,"Вкусный, в меру сладкий продукт"
5,"Вкусный, в сосании с мелем вообще супер . "
5,"Вкусный, вкус розы присутствует,  но для меня слишком сладкий"
5,"Вкусный, качественный женьшеневый улун"
5,"Вкусный, кисло-сладкий вкус, как у мамы                       "" пятиминутка"". Срок годности до декабря 2020. Быстрая доставка. Хорошо упаковано. Спасибо."
5,"Вкусный, напоминает плавленый шоколадный сыр"
5,"Вкусный, насыщенный, но банка маленькая, очень быстро заканчивается."
5,"Вкусный, натуральный, густой, заказываю только его"
5,"Вкусный, не горчит. Немного прилипает во рту, но быстро отходит"
5,"Вкусный, не приторный. По вкусу напоминает шоколадный пудинг. Консистенция густая"
5,"Вкусный, никакого постороннего привкуса, буду брать ещё. Пришёл упакованный в пупырку и маленькую коробочку по размеру банки."
5,"Вкусный, но с вишней от этой фирмы вкуснее"
5,"Вкусный, покупаю второй раз, хотя не дёшево, быстро приготовить. Есть сомнения, что нет красителя. Цвет насыщенный."
5,"Вкусный, понравился. Хороший состав. Когда нельзя сладкое, отличная альтернатива. Свежий."
5,"Вкусный, рекомендую"
5,"Вкусный, свежий, нежный! Коробочка симпатичная, для подарка мило и очень приятно! Спасибо производителю)"
5,"Вкусный, свежий. Упаковано хорошо. Покупала себе и на подарки. Рекомендую)"
5,"Вкусный, тонизирующий чай!"
5,"Вкусный, хороший конфитюр"
5,"Вкусный,похож на домашнее варенье."
5,Вкусный. Буду брать ещё
5,Вкусный. Прям Роза. Состав хороший
5,Вкусный. Советую любителям чая.
5,Вкуснющая :)
5,"Вкуснющий шоколад, беру постоянно. Хотелось бы чаще видеть скидки, ооочень редки бывают "
5,Вкуснющий😋и полезный.Всем советую!Спасибо производителю за прекрасный продукт!🥰
5,"Вкуснятина неимоверная , пришла за два дня все в целости и сроки в норме  , ...уже съели , буду ещё брать"
5,"Вкуснятина необыкновенная, очень густой, экономичный."
5,"Вкуснятина нереальная ! Начитавшись отзывов отогрела в горячей воде тетра- пак и перелила в банку, чтобы в следующий раз проще было. Очень вкусно и натурально. Буду заказывать ещё."
5,Вкуснятина 👍
5,"Вкуснятина 😋, напоминает плавленный сыр"
5,Вкуснятина! Без консервантов.
5,Вкуснятина! Для диабетика самое то!
5,Вкуснятина! Если ещё и низкокалорийная.... 😜
5,Вкуснятина! Советую!
5,Вкуснятина!!!
5,"Вкуснятина!!!👍 Берём уже не первый раз с кешью, оторваться невозможно!!! Спасибо, что столько орешков, все хорошие, ни разу плохой не попался!!! Взяли ещё с фундуком и грецким орехом! Очень хорошо с ними сочетается акациевый мёд, такой сладкий и цветочный вкус👍 Доедим, ещё возьму😁 Спасибо Семье Мамедовых, что держат марку, все соответствует качеству и описанию👍 А также, магазину WB!!!!!! ОЧЕНЬ РЕКОМЕНДУЮ ВЗЯТЬ И ПОПРОБОВАТЬ!!!!!!!!!!👍👍👍👍👍"
5,Вкуснятина
5,Вкуснятина
5,"Вкуснятина, хороший джем, баночки в пупырке, консистенции не жидкая, с ягодками, не приторный, слегка сладкий в самый раз"
5,Вкуснятина🥰
5,"Вкуснятинка, в банке не густой, не липнет к ложке!!!! Обалденный вкус с привкусом семечек ✌️😉"
5,"Вкуснятинка, спасибо!"
5,Вкусняшка с нежным завораживающим вкусом!
5,Вкусняшка! Орехов много! Всё в целости и сохранности!
5,Вкусняшка!👍👍👍
5,"Вкусняшка, которая быстро закончилась)
На фото с орешками, т.к. оставалось совсем на донышке и таким способом собрали весь мёд из баночки)
Мамдеевы, Вы - Лучшие 🌻"
5,"Вкусняшка, очень понравилось! Зерна предварительно обжарены и дают просто потрясающий вкус!"
5,"Вкусняшка,будем брать ещё"
5,"Вкуууус....СПЦФИЧЕСКИЙ...🤩 как говорил легендарный Аркадий Райкин.. Действительно очень вкусно! Как будто поела своих любимых орешков кешью, только жевать не надо...)) Мне понравилось..., очень понравилось, спасибо!!!👍🎉🌺"
5,"Вкуууусно!!! Жаль, дорого."
5,"Владис -это лучшие книги👍👍
Собрали уже почти все . Для ребёнка очень подробно и понятно написано. Приходят всегда без брака и отлично упаковано.  Советую👍👍👍"
5,Влюблена в этот крем и в корейский уход в целом. Спасибо!
5,"Вместо мешков филепс прислали бош 🙈 количество норм , качество тоже ."
5,Вместо молока пришла кокосовая вода (((((
5,"Вместо сердец индейки, куриные сердечки в консервах. Обман. Кушают хорошо, очень дороговато. "
5,"Вместо этого набора привезли набор для проверки сока и мёда, который у нас уде есть. Возврат. "
5,"Внешне аккуратный, но ещё в деле не пробывала"
5,Внешне мойка на 5. Попробую в работе! Надеюсь не подведет. 
5,"Внешний вид очень лаконичный, приятно держать в руке, весомый объем. Моментально впитывается, сократились морщинки, кожа подтянулась. Очень впечатлилась."
5,Внукам понравилось
5,Внучке понравилась. Увеличивает хорошо. Спасибо.
5,"Водичка пришла в пластиковой коробочке и пакете, довольно быстро. Не знаю, как пахнет оригинал, не могу сравнить, но этот довольно вкусно, отчетливо слышится ягодно-виноградная нотка. В духе so elixir purple от Ив Роше, но не идентична, конечно же."
5,"Возьму еще, в первый раз пришло не молоко, а густые сливки, вкусно и жирненько"
5,"Волосы сушит, но тонирует восхитительно!"
5,"Волшебная вещь.
Дочке 4 года, на др купила ей это приспособление и не жалко ни копейки потраченной!

Одевали на ночь со слезами, но это надо пережить спали так 3 ночи, да остаются следы на руке, но это даже хорошо, ребенок воспринимает её с опаской и боится повторения. НО потом рефлекс ночной перестал существовать, а днём когда ребеннок в нессознанке пыталась засунуть палец, я показывала перчатку и та одёргивала сама себя... ещё через 5 дней, естественно, с разъяснительными беседами попросила сама надеть сие приспособление, из-за того что не могла с собой справиться.....и  всё.... теперь даже ни ночью, ни днём мы не сосём наш пальчик. Я в шоке!
На всё ушло 2-3 недели периодического ношения. Но до сих пор перчатка на самом видном для ребенка месте лежит и вводит её в ужас))

Моя дочь не пыталась её сорвать, порвать или испортить, т.к. я доступно объяснила, что вещица не самая дешёвая и в случае её поломки, дочь проведёт ночь в углу, в коридоре, сработало! Всем удачи!"
5,"Волшебная паста! Спасибо, рекомендую всем цветоводам. Проснулись почки у Крассулы Хоббит, Денежного дерева и у Фикуса! Я в восторге!"
5,"Волшебный браслет!!!! Огромное спасибо, что вы есть! Мы перепробовал всё, но именно он помог нам!"
5,"Волшебный, шоколадный аромат, наполнил ароматом всю ванную комнату :)"
5,Вообще бомба
5,"Вообще ничего не выросло, обидно."
5,"Вообщем я купила себе их 12 штук разных видов? Сейчас второй раз сделала , ну огонь вообще )) пока не получается вместе с глазами потому что ребёнок маленький, но прям вау эффект 👍👍👍"
5,"Воск замечательный! Очень хорошо цепляет волосы на всех местах, кроме ног (слишком тонкие не берет). Запах специфичный, сильный, но даже приятный. Заказала несколько разных видов воска этой фирмы, очень довольна "
5,"Воск супер, выдирает жесткие, длинные , короткие волосы, пушок, все что хотите, мне понравился, закажу еще!"
5,Восторг ребёнку был обеспечен. Очень легко и быстро переносятся на кожу
5,"Восторг! Вкуснейшая карамель с молочно-кофейным ароматом. Я долго искала именно такие конфеты для рассасывания. Никаких лишних добавок в составе! На диете очень хорошо помогают! Форма конфет очень приятна для языка.
 Кислые леденцы я не люблю, а эти молочные просто идеальные!
Спасибо большое производителям и магазину! 
Упаковка тоже отличная!
Буду покупать их постоянно."
5,"Восторг! Мы ещё дней 5 пользуемся и на ночь и на дневной сон. Одеваем только на сон. Первый раз конечно жесть , слёзы обида. Начали с дневного сна. Рассказала историю что пальчик заболел надо лечить и прятать в домик. Второй раз полегче но тоже с обидой. Сейчас приходит сам просит спрятать пальчик в домик. Напоминает. Уверена в успехе , сидит идеально ничего не снимает. Нам почти 4 года. Выбирала между этим и дорогим аналогом. Рада что выбрала эту насадку.  "
5,"Восторгу нет предела, все целое. Стекло протерла и красота. Для работ с алмазной мозаикой то, что надо. Спасибо производителю и ВБ"
5,"Вот в таком виде пришла паста, необходимо перемешать до однородной массы. Густая, не жидкая, что хорошо. На вкус приятная. Рекомендую намазывать на хлебцы. С кашей утром самое то👍"
5,"Вот прям очень-очень вкусно пахнет, стойкость отменная👍"
5,"Вот этот герой, что на фото взошел на второй день. Беру второй раз этот набор и могу точно сказать, что одно семечко - засланец;) не похож на базилик , который тут должен прорасти) 
Буду благодарна, если продавец поможет опознать потеряшку )"
5,"Вот я прилагаю фотографии, где видно дата и срок годности 6 месяцев ., который заканчивается 10.09.2020"
5,Впервые беру данный гель.Очень он уж мне понравился)Хорошо увлажняет кожу и просто замечательно пахнет🥰
5,"Впервые беру этот чай, поэтому сравнить не с чем.Вкус корешков, приятный,не сластит,как и люблю.Все пришло в целости(единственное замечание, хотелось бы чтобы пачку ложили в дополнительный пакетик)Хочу для сравнения попробовать у другого производителя.Очень интересный чай визуально,думаю качество хорошее.Спасибо, интересный чаёк."
5,"Впервые покупаю подобные протеины, ожидала худшего.Действительно приятны вкус, если осознаешь зачем такой коктейль пить, то очень хорошо.Достаточно сытно, ощущается вкус клубники, были проблемы с животом несколько дней, после коктейля стало лучше, но возможно это из-за обволакивающей консистенции."
5,"Впервые понравилось кокосовое молоко и само по себе на вкус, и для кофе. Обычно оно не смешивалось до конца и выпадало в осадок, даже то, что содержало эмульгатор. 
С упаковкой проблем не было - пакет молока был в еще одной картонной коробке."
5,Впервые пробовала арахисовую пасту. Очень вкусная.не сладкая
5,"Впервые пью коктейли. Купила с целью добора белка. Вкус ванили есть , консистенция в сочетании с овсяным немолоком как и должна быть у коктейля, мне нравится 👍"
5,Впервые решила попробовать семена чиа. Добавляла в каши и вместо перекуса чайную ложку с чаем. Однозначно рекомендую!
5,"Впитывается быстро, не оставляя липкости. Аромат не навязчивый. Лосьон хорошо подходит для пользования в холодное время года, для лета тяжеловат."
5,Вполне вкусный для меня и без горечи
5,"Вполне приличное качество, хотя по такой цене особо и не ожидала. Пока пользуюсь без приключений, всё устраивает."
5,"Вполне))) Для тех у кого все в порядке со зрением, но на микроскопических ценниках не всегда можно рассмотреть состав)))!"
5,Врет на 4 ° а так норм.
5,Вроде помогает) спасибо 
5,Вроде работает)))
5,Вроде хорошая помада)
5,"Вроде хороший мед.Да вкус есть черноклена.Раньше у др. ела вкуснее все же.Спасибо за упаковку,думала не распакую,так тщательно  и надежно все сделано.Взяла на пробу и акацию маленькую,такая же на вкус ,как и у алтайского меда.Изапаха то же нет,может так и надо.Не все сорта сильно пахнут.Помню гречишный и таежный пах."
5,Всë отлично этой фирмы заказала второй раз
5,Всë пришло хорошо
5,Все  хорошо)
5,"Все быстро пришло,хорошо упаковано"
5,Все в идеале 5 🌟
5,"Все в норме, пришла целой, единственное коробка никакая как будто равали и склеивали скотчем. Сама лупа 5/5"
5,Все в поряде
5,"Все в порядке , бодрит , на вкус приятный "
5,"Все в порядке ,семена хорошие"
5,Все в порядке 😉 
5,Все в порядке
5,Все в порядке.
5,"Все в хорошем состоянии. На вкус, думаю, тоже понравится"
5,Все в целости и в наличии
5,Все в целости и сохранности 👍
5,"Все в целости и сохранности. Смешала со своим шампунем и держала всего минут 5, оттенок вышел сразу, очень красивый."
5,Все в целости пришло!
5,"Все в целости, без повреждений. Спасибо. "
5,"Все великолепно ,отличное молоко. Но вот пытаюсь заказать его в г.Алматы, но вот пол года уже как доставки нет. Пишут товар не доставляют в ваш регион. Просьба наладить поставки."
5,Все взошло быстро. Посадила пол порции семян. Жду результат.
5,"Все вовремя, паста отличная, заказываю не в первый раз"
5,"Все выросло, нам понравилось."
5,"Все доставили хорошо, без повреждений.
Бальзам по размерам меньше, чем кажется на картинке, примерно как пальчиковые батарейки.
Запах приятный."
5,Все дошло хорошо.
5,Все же сильно чувствую сахзам. К сожалению. 
5,Все замечательно!!!
5,Все замечательно.
5,"Все запаковано, отлично"
5,Все здорово
5,Все как в описании
5,Все как в описании
5,Все как в описании
5,Все как в описании. Спасибо!
5,Все как всегда прекрасно)
5,"Все как заявлено, спасибо). И упаковано на совесть."
5,Все как и было заявлено. Хорошая книга. Шрифт и не мелкий и не крупный.
5,Все как и ожидалось
5,"Все как на фото, на модель RL 010. Меняем как положено ~ раз в 3 месяца, обожаем эту щетку ну и насадки само собой) "
5,"Все как обычно идеально,чистые срок хороший,герметично и упакован в пупырку и в пакет"
5,Все класс !большая красочная книга.спасибо
5,"Все классно. Модель своего пылесоса нашла в перечне марок на 2-м фото. Подошло, мешки хорошие, количество соответствует, упаковка целая."
5,Все кнопки работают. Аккуратная хорошая клавиатура
5,Все круто мне очень понравилось
5,Все круто рекомендую
5,"Все маски на месте. Классно чистят поры, нос очистила так впервые, перед применением кожу распарила. Супер! "
5,Все на уровне
5,Все норм но нет мерного колпачка(
5,Все норм. В Курганскую обл. около 5 дней.
5,Все норм. Работает.
5,"Все нормально , упакован хорошо товар"
5,Все нормально работает.
5,Все нормально
5,"Все нормально, не протекло и не разбилось, запах приятный, на вид плотный цвет, в работе не знаю, дополню отзыв"
5,"Все нормальное, срок годности норм."
5,"Все нравится, спасибо "
5,"Все нравится, супер!"
5,Все ок мне очень нравится
5,Все ок ребёнок рад 
5,"Все ок!
Только крошит таблетку."
5,Все ок. Спасибо.
5,"Все окей, чуть-чуть лезет, но для помазков это нормально если хранить их вертикально"
5,Все отлично 
5,Все отлично 
5,Все отлично 
5,Все отлично 
5,Все отлично доставка быстрая
5,Все отлично запаковано
5,"Все отлично запаковано, брала на подарок"
5,"Все отлично светит. Под мою красную машинку прям 🤩 как крепится не знаю, но муж не ругался)"
5,Все отлично спасибо
5,Все отлично 👍🏼 
5,"Все отлично! Не потёкшее, в чёрном пакете. Фото нет - это был подарок)"
